Association_Type,From_Concept_Type,From_Concept_ID,From_Concept_Name,To_Concept_Type,To_Concept_ID,To_Concept_Name,Status_of_Marginal,Collection_Method,Link_to_Source,User_ID,User_Name,Date_Published,Prevalence_Population_Size,Prevalence_Number_Of_People,Prevalence_Probability,Incidence_Population_Size,Incidence_Number_Of_People,Incidence_Rate,Risk_Ratio,Odds_Ratio
DISEASE_TO_DISEASE,DISEASE,762d2daf-b533-43f0-b247-a2dd76a3fd99,Peptic ulcer,DISEASE,07b625b9-8663-4930-93fd-b0e99e9eb644,upper gastrointestinal bleed,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,1d300580-04ac-4ae7-b2e9-c9dab4717f26,Primary familial hypertrophic cardiomyopathy,DISEASE,b8e8ef6c-ed03-49af-800c-9a01020693bc,Infective endocarditis,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,5e8eaebf-4a33-4702-87f0-c20a5c80bc90,Constipation - functional,DISEASE,6f358baa-ada2-4097-9055-9b50f87cc0b3,Anal abscess,NEEDS_REVIEW_PGM,CLINICAL_JUDGMENT,n/a,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,n/a,100000,300,0.003000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,a091a64d-d446-4927-afae-2a2ae265a4d0,Benign prostatic hyperplasia,DISEASE,89044ddd-9064-421b-b416-b35fc47046a9,Bacterial prostatitis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,ffa09e79-e8f7-4e34-bf38-f177c444264f,Devora Lee Vinick,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,3095c8b7-f231-472f-b5b7-ab7da4cc319d,Gastroparesis syndrome,DISEASE,9eaf6b3e-1745-4fa5-9bf1-fac39905c069,Gastroesophageal reflux disease,COMPLETED,CLINICAL_JUDGMENT,n/a,84bb8bea-4786-4b40-9c7a-1f5f372d7691,Satya Raghuvanshi,2019-12-23 11:20:00.961723+00:00,,,,100000,45000,0.450000000000000,,
DISEASE_TO_DISEASE,DISEASE,47c67b36-3131-462e-86e1-88abce9d076f,Chlamydia (male),DISEASE,39909d10-36ea-40cf-8585-611276b58397,Orchitis and epididymitis,NEEDS_REVIEW_PGM,CLINICAL_JUDGMENT,n/a,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,n/a,100000,25000,0.250000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,a569916e-d769-4b31-b31f-e794a2983530,Urethritis,DISEASE,39909d10-36ea-40cf-8585-611276b58397,Orchitis and epididymitis,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,c6a62c45-b120-4f02-b561-ebd366578c99,Beta thalassaemia,DISEASE,097d08ac-1fda-45d9-9a79-09f439f305de,Type 1 diabetes mellitus,COMPLETED,CLINICAL_JUDGMENT,n/a,79ae619c-1074-4607-bb0f-db159675c993,Kia Boon Wong,2020-01-07 09:43:01.325204+00:00,,,,100000,100,0.001000000000000,,
DISEASE_TO_DISEASE,DISEASE,9210eb99-456c-4633-847e-dfa3e074b5c5,Gout of knee joint,DISEASE,1847ac04-bdda-469a-b155-78a0e4b08211,Scleritis,COMPLETED,CLINICAL_JUDGMENT,n/a,ee126177-c6e9-43fb-936e-0d3a11bd4c4b,Aneesha Bakshi,2019-12-23 11:20:00.961723+00:00,100000,1000,0.010000000000000,100000,3000,0.030000000000000,,
DISEASE_TO_DISEASE,DISEASE,b75da11b-2cd7-4493-a7a1-9a80eff4d2c7,Chronic Crohn's disease,DISEASE,1847ac04-bdda-469a-b155-78a0e4b08211,Scleritis,COMPLETED,CLINICAL_JUDGMENT,n/a,1c55853c-8f86-4e6d-8a98-59ca5e2f66c2,Dr Samira Hassan,2019-12-23 11:20:00.961723+00:00,100000,2000,0.020000000000000,100000,4000,0.040000000000000,,
DISEASE_TO_DISEASE,DISEASE,609ffae4-813e-4194-b200-a3bfbceb62aa,Chronic ulcerative colitis,DISEASE,2f7346fd-7350-4342-a005-47676cfcce78,Lower gastrointestinal haemorrhage,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,https://patient.info/health/inflammatory-bowel-disease/ulcerative-colitis,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,8ed05665-8d05-49dc-8ceb-1a5987503b52,Fracture of hand,DISEASE,96b79f25-0173-414a-a66a-d40ed807c0a0,Fracture of wrist,COMPLETED,CLINICAL_JUDGMENT,n/a,1c55853c-8f86-4e6d-8a98-59ca5e2f66c2,Dr Samira Hassan,2019-12-23 11:20:00.961723+00:00,100000,1000,0.010000000000000,100000,3000,0.030000000000000,,
DISEASE_TO_DISEASE,DISEASE,9a237818-cbf6-4383-a06d-3d207a999e85,Hypercortisolism,DISEASE,ff060345-10fd-440b-a880-a4d09c433f74,Depressive disorder,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,1a9e7649-9295-4dd9-b88a-6c132a13cc43,Type 2 diabetes mellitus,DISEASE,190bd0f8-a7c6-42a3-9ba8-cd721c8208e4,Malignant neoplasm of liver,COMPLETED,CLINICAL_JUDGMENT,http://bestpractice.bmj.com/best-practice/monograph/369/diagnosis.html,e1310d69-7086-42e5-a1fe-66fd1d6bb694,Kath Middleton,2020-01-21 23:12:13.354926+00:00,,,,,,,2.000000000000000,
DISEASE_TO_DISEASE,DISEASE,2ae3a999-1094-4878-823f-bc531454d3ea,Genital warts (female),DISEASE,4cae1420-f9df-4c24-a4a7-1e4ef94ce2de,Malignant neoplasm of cervix,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,cfcd1bc2-472d-4919-b381-f99394dd6d0e,Secondary syphilis (Male),DISEASE,926b83fe-c835-4009-8cbc-09f96fd2764c,Stable angina,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,f06f211d-06cc-4d19-bbfe-3e07362b1aaa,Melati Pratiwi,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,ffbd5f4e-d64a-49c5-ac12-bc69ed29d5db,Viral upper respiratory tract infection,DISEASE,0a11166a-6649-4718-81b4-df4ef69f1168,Laryngitis,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-03-06 16:02:44.337190+00:00,100000,55000,0.550000000000000,100000,25000,0.250000000000000,,
DISEASE_TO_DISEASE,DISEASE,c24bed3b-5cf4-4178-9607-59960efc40f1,Acute Crohn's disease,DISEASE,d2fec1c0-e93c-4bdc-9c26-6190a8cbde86,Perforation of intestine,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,ffbd5f4e-d64a-49c5-ac12-bc69ed29d5db,Viral upper respiratory tract infection,DISEASE,0a11166a-6649-4718-81b4-df4ef69f1168,Laryngitis,COMPLETED,CLINICAL_JUDGMENT,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,2020-03-06 16:02:44.337190+00:00,100000,60000,0.600000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,097d08ac-1fda-45d9-9a79-09f439f305de,Type 1 diabetes mellitus,DISEASE,67669f0c-97a1-41c4-b12b-3ff542795479,Abscess of breast,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,097d08ac-1fda-45d9-9a79-09f439f305de,Type 1 diabetes mellitus,DISEASE,3fe4ba70-27f2-4e1d-8182-9672fac5f11b,Gastritis,ARCHIVED,CLINICAL_JUDGMENT,n/a,d881b373-249f-4251-971b-b5d750596868,Anushree Jagadambe,n/a,100000,1000,0.010000000000000,100000,2000,0.020000000000000,,
DISEASE_TO_DISEASE,DISEASE,2c2735a5-6d82-4fa3-bdaf-54aa9d125ea1,Leprosy,DISEASE,39909d10-36ea-40cf-8585-611276b58397,Orchitis and epididymitis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,ab3e9c95-5c45-419a-9901-ba2a5a6269df,Jean Val,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,4ffd0bba-0ad1-4dea-91b0-c3b32f3d6706,Bacterial vaginosis,DISEASE,d0542984-7a52-4da5-b31f-c6847c2efe0c,Inflammation of cervix,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,785712fa-6b89-48da-a1d3-30dcc5ee47ac,Gonorrhoea (female),DISEASE,c6dfd8a2-9898-4f10-b30c-f87ad4a1ea04,Ectopic pregnancy,COMPLETED,CLINICAL_JUDGMENT,http://bestpractice.bmj.com/best-practice/monograph/51/follow-up/complications.html,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,,,,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,066145a6-4085-4458-ac5c-1b6db1c9b018,Bacterial tonsillitis,DISEASE,574d0b19-8647-470a-9215-fa38ff966454,Acute bronchitis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,1ae35f98-28f7-4d0f-9be2-e2e47cd82267,Arvinder Sood,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,050d29ad-e2b7-401b-9bb3-169b09800512,Essential hypertension,DISEASE,04da26bb-06ab-4d50-9950-09c2a0b6cff1,Chronic kidney disease,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,b75da11b-2cd7-4493-a7a1-9a80eff4d2c7,Chronic Crohn's disease,DISEASE,6bc116e5-920c-431a-83a7-765255c95a93,Hypocalcemia,COMPLETED,CLINICAL_JUDGMENT,n/a,8a92784d-10ed-4b3a-b898-d2a8db9aad99,Senth Kathirgama Kanthan,2019-12-23 11:20:00.961723+00:00,,,,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,424d7565-4424-4525-8bbb-af735c0efb32,Eczema,DISEASE,6e35484f-9b49-4616-99d6-099c39de7743,Otitis externa,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2020-01-07 09:45:26.531205+00:00,,,,100000,2000,0.020000000000000,,
DISEASE_TO_DISEASE,DISEASE,097d08ac-1fda-45d9-9a79-09f439f305de,Type 1 diabetes mellitus,DISEASE,3095c8b7-f231-472f-b5b7-ab7da4cc319d,Gastroparesis syndrome,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,cfcd1bc2-472d-4919-b381-f99394dd6d0e,Secondary syphilis (Male),DISEASE,43f539c3-1c84-490a-92b8-ec3578556e7f,Bacterial conjunctivitis,COMPLETED,CLINICAL_JUDGMENT,n/a,25093394-e58a-4d84-8f28-0ddfc531f98e,Grace Fonda,2020-01-07 09:43:09.202862+00:00,,,,100000,50000,0.500000000000000,,
DISEASE_TO_DISEASE,DISEASE,ab90d057-90db-46fe-b8da-1ccd2268023e,Asthma,DISEASE,004669a5-428b-4dd6-867c-8421bbb0ba05,Panic attack,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,,,,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,73a5b7fa-9e32-4efc-b67c-2cd071ae47ec,Multiple sclerosis,DISEASE,3448e439-2933-4590-9aee-e50a645dbc26,Overactive Bladder,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,f9a3a7a0-7146-4b87-a744-7e18b2443350,Malignant neoplasm of penis,DISEASE,206a0316-719a-4187-963c-82e27c629a26,Anemia of chronic disease,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,dddebc85-a34f-4ee2-896f-6768997651bc,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,fc80264c-b8c1-43ac-a8b4-4d06ac2664e9,Cystic fibrosis,DISEASE,6b49ad21-f77c-4d9f-8ce0-dca24803824e,Melioidosis,COMPLETED,CLINICAL_JUDGMENT,n/a,0bae9c6e-4551-425f-bec4-2abf67b6d716,Nisha Lingam,2020-01-07 09:42:10.221009+00:00,,,,100000,8000,0.080000000000000,,
DISEASE_TO_DISEASE,DISEASE,3ef0bbd8-3ba4-4c4d-867f-1b9cb84c7487,Typhoid fever,DISEASE,7ae01ab4-c6f3-4e47-965e-0804ff0b7e91,Sepsis,COMPLETED,CLINICAL_JUDGMENT,n/a,e465d477-41c8-4085-88a6-bc132b66dee0,Huixin Sim,2020-03-06 15:56:11.670917+00:00,,,,100000,60000,0.600000000000000,,
DISEASE_TO_DISEASE,DISEASE,050d29ad-e2b7-401b-9bb3-169b09800512,Essential hypertension,DISEASE,968e852f-211c-4352-90be-5730d363a420,Diabetic retinopathy,COMPLETED,CLINICAL_JUDGMENT,n/a,8a92784d-10ed-4b3a-b898-d2a8db9aad99,Senth Kathirgama Kanthan,2019-12-23 11:20:00.961723+00:00,,,,100000,2500,0.025000000000000,,
DISEASE_TO_DISEASE,DISEASE,c258e540-879a-467d-b859-241661480fe7,Secondary hypertension,DISEASE,e6ea54dd-68df-439e-b6f4-4d59245289dd,Chronic congestive heart failure,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,098c10ed-b89c-42e9-a0a0-518217da4b94,Chikungunya,DISEASE,38db3919-e211-4ebc-820d-3efcaa57772d,Ulcer of mouth,COMPLETED,CLINICAL_JUDGMENT,n/a,e465d477-41c8-4085-88a6-bc132b66dee0,Huixin Sim,2020-01-07 09:40:11.407840+00:00,,,,100000,1000,0.010000000000000,,
DISEASE_TO_DISEASE,DISEASE,e8dc4ecb-42d7-4760-8fbe-aec6d7c0c665,Celiac disease,DISEASE,38db3919-e211-4ebc-820d-3efcaa57772d,Ulcer of mouth,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,100000,2000,0.020000000000000,,
DISEASE_TO_DISEASE,DISEASE,050d29ad-e2b7-401b-9bb3-169b09800512,Essential hypertension,DISEASE,4a453874-2c71-41f1-9a13-3e25e7b07c6f,Critical lower limb ischemia,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,6bc116e5-920c-431a-83a7-765255c95a93,Hypocalcemia,DISEASE,877df43d-80a3-4456-b959-da1af376937e,Osteoporosis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,ebc1343e-a5ca-450c-ac0a-8be3379b3cb0,Keratoconjunctivitis sicca,DISEASE,7f4d0e5c-e936-4778-bb31-f3da45060f00,Keratitis,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,fc60af58-17aa-4e82-b282-c41f3c3c1cae,Atrial fibrillation and flutter,DISEASE,e6ea54dd-68df-439e-b6f4-4d59245289dd,Chronic congestive heart failure,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,,,,100000,30000,0.300000000000000,,
DISEASE_TO_DISEASE,DISEASE,aa8cf600-8d2d-401a-8007-2461e79e06a0,Psoriasis,DISEASE,cebe5a92-ea5e-4927-8ce4-ce0a11ab416b,Balanitis,COMPLETED,CLINICAL_JUDGMENT,n/a,47001606-a838-4425-bf3e-2e1c2ea8bf6c,,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,100000,2000,0.020000000000000,,
DISEASE_TO_DISEASE,DISEASE,2ca0f8c6-3671-4fe4-a083-707abfc92dae,Cervical spine degeneration,DISEASE,29bd8645-154c-4c2a-a40e-4a06aba59918,Tension-type headache,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,100000,25000,0.250000000000000,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,316d32b7-a187-4019-bdaa-004ced4aad1e,Dysfunction of eustachian tube,DISEASE,df3f2e27-f447-40bb-85e5-3f5616a59973,Cholesteatoma,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,fc80264c-b8c1-43ac-a8b4-4d06ac2664e9,Cystic fibrosis,DISEASE,c1f3bb69-e2d4-4f36-af12-214cabcb06f8,Nasal polyp,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,5597ed2c-5188-4ec7-ad4f-0ac81cd02c13,Malignant neoplasm of pancreas,DISEASE,0c64c498-1da3-48fe-a99e-7a34832b5a24,Ascending cholangitis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,7987e079-112d-468f-ab8d-5c9e6378e0a5,AIDS,DISEASE,7fe000fd-9d5b-44f0-83b6-97c79d968bbf,Diphtheria,COMPLETED,SOURCE,http://www.e-mjm.org/2018/v73n5/adult-diphtheria.pdf,e465d477-41c8-4085-88a6-bc132b66dee0,Huixin Sim,2020-01-07 09:42:31.785245+00:00,,,,100000,1,0.000010000000000,,
DISEASE_TO_DISEASE,DISEASE,ee1c73c3-a831-487b-bd84-68334e343731,Human immunodeficiency virus infection,DISEASE,38db3919-e211-4ebc-820d-3efcaa57772d,Ulcer of mouth,COMPLETED,CLINICAL_JUDGMENT,n/a,b2f2bfad-bbdd-4ec4-9f0a-debf0814e106,,2019-12-23 11:20:00.961723+00:00,,,,100000,35000,0.350000000000000,,
DISEASE_TO_DISEASE,DISEASE,6eeefcea-6682-4967-a99f-1f739eebf981,Common bile duct calculus,DISEASE,3ac8dc0e-720d-4d62-88fd-3c423f014673,Cholecystitis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,e9c0c5ed-7ba6-457f-9763-e2df831fbc6d,Disorder of lumbar disc,DISEASE,99c3b67d-c2cf-4bba-999a-c7aca1124697,Cauda equina syndrome,NEEDS_REVIEW_PGM,CLINICAL_JUDGMENT,n/a,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,n/a,100000,3000,0.030000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,877df43d-80a3-4456-b959-da1af376937e,Osteoporosis,DISEASE,74359e32-ebbd-4398-adc2-78a5b1523435,Fracture of toe,COMPLETED,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,2019-12-23 11:20:00.961723+00:00,,,,100000,2000,0.020000000000000,,
DISEASE_TO_DISEASE,DISEASE,9f914159-a33b-44bd-b93f-769b0f396e43,Migraine,DISEASE,0250a1f9-1039-45f5-8b99-22b61e906d85,Benign paroxysmal positional vertigo,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,2f195cac-f5ea-4804-8502-811f44748310,Typhus,DISEASE,2f7346fd-7350-4342-a005-47676cfcce78,Lower gastrointestinal haemorrhage,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,f06f211d-06cc-4d19-bbfe-3e07362b1aaa,Melati Pratiwi,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,776d1415-679b-4cab-9022-b6a14e4abbbc,Addisonian Crisis,DISEASE,4efd64f8-f9d9-4375-bac7-aa468b228b7e,Hypoglycaemic episode,COMPLETED,CLINICAL_JUDGMENT,n/a,ee126177-c6e9-43fb-936e-0d3a11bd4c4b,Aneesha Bakshi,2019-12-23 11:20:00.961723+00:00,,,,100000,92000,0.920000000000000,,
DISEASE_TO_DISEASE,DISEASE,39909d10-36ea-40cf-8585-611276b58397,Orchitis and epididymitis,DISEASE,1da27a36-6d5c-439b-b694-9c77e9a2baad,Male infertility,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,a25ce270-2a1a-4fca-a189-a2639be0c412,Immunosuppression,DISEASE,75c96625-3555-4b97-9fd2-cd786c93ab9d,Genital warts (male),COMPLETED,CLINICAL_JUDGMENT,n/a,84bb8bea-4786-4b40-9c7a-1f5f372d7691,Satya Raghuvanshi,2019-12-23 11:20:00.961723+00:00,,,,100000,3000,0.030000000000000,,
DISEASE_TO_DISEASE,DISEASE,e4ca6b77-ed28-4365-a9dd-2bad48783603,Primary biliary cirrhosis,DISEASE,4852b488-1df9-48b2-91d5-8a38cb1ed25f,Ileus,NEEDS_REVIEW_PGM,CLINICAL_JUDGMENT,n/a,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,n/a,100000,10,0.000100000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,1c3e24cb-4c23-486f-ab62-74a1cb93994a,Paratyphoid fever,DISEASE,295ad7ab-0df8-4171-aa04-ab9fabd4853d,Peritonitis,COMPLETED,CLINICAL_JUDGMENT,n/a,63e5071a-d3c9-4d36-968e-537b7b7a2615,Emmanuel Bizimana,2021-03-02 17:50:17.208813+00:00,,,,100,10,0.100000000000000,,
DISEASE_TO_DISEASE,DISEASE,918806a3-4acd-438a-9e79-41b5b9518743,Primary hemochromatosis,DISEASE,04c65471-3496-497a-a7d2-2c15f8ca0b4c,Persistent sinus bradycardia,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,100000,1000,0.010000000000000,,
DISEASE_TO_DISEASE,DISEASE,ae106e69-6b99-42b4-bd83-3bb3147fb401,Sickle cell disease without crisis,DISEASE,ed7e4368-929d-4fa8-901f-0424452c1a12,Sickle cell crisis in chest,COMPLETED,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,2020-03-06 16:01:35.461915+00:00,100000,100000,1.000000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,4cae1420-f9df-4c24-a4a7-1e4ef94ce2de,Malignant neoplasm of cervix,DISEASE,6b49ad21-f77c-4d9f-8ce0-dca24803824e,Melioidosis,COMPLETED,SOURCE,n/a,cd71c41f-55a8-473a-b202-67058c936c16,Muzamil Moussa,2020-01-21 23:15:39.618027+00:00,100000,4000,0.040000000000000,100000,4000,0.040000000000000,,
DISEASE_TO_DISEASE,DISEASE,ab90d057-90db-46fe-b8da-1ccd2268023e,Asthma,DISEASE,3b054648-06f6-4654-a071-f4fa93acaaeb,Allergic Rhinitis,COMPLETED,CLINICAL_JUDGMENT,http://europepmc.org/abstract/med/9678821,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,,,,100000,20000,0.200000000000000,,
DISEASE_TO_DISEASE,DISEASE,5597ed2c-5188-4ec7-ad4f-0ac81cd02c13,Malignant neoplasm of pancreas,DISEASE,6b49ad21-f77c-4d9f-8ce0-dca24803824e,Melioidosis,COMPLETED,CLINICAL_JUDGMENT,n/a,e5cd9a67-1dd3-4523-95d5-439c14132770,Tivyashniee,2020-01-21 23:16:05.986406+00:00,,,,100000,150,0.001500000000000,,
DISEASE_TO_DISEASE,DISEASE,cf36402c-9f4f-4908-859f-69e355aa2abc,Perimenopausal state,DISEASE,a4d9b820-de1f-4e29-9d64-d0b9be5b3963,Postmenopausal state,COMPLETED,CLINICAL_JUDGMENT,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,2019-12-23 11:20:00.961723+00:00,,,,100000,55000,0.550000000000000,,
DISEASE_TO_DISEASE,DISEASE,b75da11b-2cd7-4493-a7a1-9a80eff4d2c7,Chronic Crohn's disease,DISEASE,c24bed3b-5cf4-4178-9607-59960efc40f1,Acute Crohn's disease,COMPLETED,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,2019-12-23 11:20:00.961723+00:00,,,,100000,35000,0.350000000000000,,
DISEASE_TO_DISEASE,DISEASE,918806a3-4acd-438a-9e79-41b5b9518743,Primary hemochromatosis,DISEASE,e6ea54dd-68df-439e-b6f4-4d59245289dd,Chronic congestive heart failure,NEEDS_REVIEW_PGM,SOURCE,http://www.rheumatologynetwork.com/sites/default/files/rm/1391022.png,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,n/a,100000,16000,0.160000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,d2fec1c0-e93c-4bdc-9c26-6190a8cbde86,Perforation of intestine,DISEASE,295ad7ab-0df8-4171-aa04-ab9fabd4853d,Peritonitis,COMPLETED,CLINICAL_JUDGMENT,n/a,e1310d69-7086-42e5-a1fe-66fd1d6bb694,Kath Middleton,2019-12-23 11:20:00.961723+00:00,100000,95000,0.950000000000000,100000,95000,0.950000000000000,,
DISEASE_TO_DISEASE,DISEASE,7ae9a93b-26e9-4e79-be49-0011b2fdf790,Trichomonal vaginitis,DISEASE,1e967642-4b27-4a8b-a549-4417709ab092,Female infertility,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,n/a,,,,,,,,
