Association_Type,From_Concept_Type,From_Concept_ID,From_Concept_Name,To_Concept_Type,To_Concept_ID,To_Concept_Name,Status_of_Marginal,Collection_Method,Link_to_Source,User_ID,User_Name,Date_Published,Prevalence_Population_Size,Prevalence_Number_Of_People,Prevalence_Probability,Incidence_Population_Size,Incidence_Number_Of_People,Incidence_Rate,Risk_Ratio,Odds_Ratio
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5fd94a1a-c23a-4d6b-90b9-88f4e774da8b,FH: premature coronary heart disease,DISEASE,adb9539d-57b1-4978-b113-5b210933be6b,Peripheral venous insufficiency,COMPLETED,CLINICAL_JUDGMENT,n/a,655f5b4a-cbe3-4bfd-875d-6dfed19e8f21,Daniel Mullarkey,2019-12-23 11:20:00.961723+00:00,100000,10,0.000100000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,29907bcf-11fd-44f9-8404-ecaf4fac7680,Family history of inflammatory bowel disease,DISEASE,c24bed3b-5cf4-4178-9607-59960efc40f1,Acute Crohn's disease,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,4758798f-fc15-4fab-9d76-4f66397c0b09,History of sexually transmitted disease,DISEASE,5c1f37ea-3ffd-4d0a-b43d-24b7110b1c4b,Secondary syphilis (Female),COMPLETED,CLINICAL_JUDGMENT,n/a,ab3e9c95-5c45-419a-9901-ba2a5a6269df,Jean Val,2020-01-07 09:41:50.630562+00:00,100000,90000,0.900000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,1e80342f-87a1-4d32-bc42-ad8aed58c4fe,FH: neoplasm of ovary,DISEASE,46213dcd-f65d-430a-91e8-64cce1c660fd,Malignant neoplasm of endometrium,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-01-21 23:15:23.512546+00:00,100000,20000,0.200000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,0484c900-1faa-4682-a652-e25f3638fe32,Personal history of major abdominal surgery,DISEASE,a38ef50d-14d2-4c6c-a9c0-e9f986d3ad67,Small bowel obstruction,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,70dbb07b-d26f-471e-bcbc-9ecbed6d2b47,Dr Prashanth Siddamshetty,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,8f6109f4-eeee-4d5e-95b3-7459e9d56e07,History of renal artery stenosis,DISEASE,c258e540-879a-467d-b859-241661480fe7,Secondary hypertension,COMPLETED,CLINICAL_JUDGMENT,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,77cedc6d-86ef-46ca-9676-799132f01d5d,Family history of bipolar disorder,DISEASE,553edc84-f591-426c-8137-4f0a24d4a081,Bipolar disorder,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,70dbb07b-d26f-471e-bcbc-9ecbed6d2b47,Dr Prashanth Siddamshetty,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,917cf7de-63be-48f3-bf44-809d7953dbd8,History of coronary artery disease,DISEASE,a8f23e12-d5d2-4690-8084-3d7fde256590,Acute exacerbation of chronic congestive heart failure,COMPLETED,SOURCE,http://www.onlinejacc.org/content/53/3/254,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2020-03-06 15:57:10.570182+00:00,100000,62000,0.620000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,30d9e46e-9bd6-4386-a99a-b078755698a0,Recent major abdominal surgery,DISEASE,295ad7ab-0df8-4171-aa04-ab9fabd4853d,Peritonitis,COMPLETED,CLINICAL_JUDGMENT,n/a,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,90699a02-b743-48f4-a99b-40a7252e2255,Smoker,DISEASE,f9a3a7a0-7146-4b87-a744-7e18b2443350,Malignant neoplasm of penis,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-01-21 23:17:28.039672+00:00,100000,10000,0.100000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,90699a02-b743-48f4-a99b-40a7252e2255,Smoker,DISEASE,c24bed3b-5cf4-4178-9607-59960efc40f1,Acute Crohn's disease,COMPLETED,CLINICAL_JUDGMENT,https://www.bmj.com/content/289/6450/954.short,655f5b4a-cbe3-4bfd-875d-6dfed19e8f21,Daniel Mullarkey,2019-12-23 11:20:00.961723+00:00,,,,,,,4.800000000000000,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,79343c3b-caaf-4d5c-8ea2-37fcf43ed59d,Transient cerebral ischemia,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,4758798f-fc15-4fab-9d76-4f66397c0b09,History of sexually transmitted disease,DISEASE,cebe5a92-ea5e-4927-8ce4-ce0a11ab416b,Balanitis,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,100000,15000,0.150000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,6c69158d-3ee5-4ee7-b1f5-d08ae4852f39,Injury of head,DISEASE,5dc97b4c-310e-4182-8ae4-bc2c436b2b42,Retinal detachment,COMPLETED,SOURCE,https://journals.lww.com/epidem/fulltext/2008/11000/Physical_Exertion__Lifting__and_Retinal_Detachment.19.aspx,78fea34d-177e-4304-b9b2-bd2ed5f85731,,2019-12-23 11:20:00.961723+00:00,,,,,,,,5.000000000000000
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,8f6109f4-eeee-4d5e-95b3-7459e9d56e07,History of renal artery stenosis,DISEASE,c258e540-879a-467d-b859-241661480fe7,Secondary hypertension,COMPLETED,SOURCE,https://patient.info/doctor/retinal-artery-occlusions,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,2019-12-23 11:20:00.961723+00:00,100000,60000,0.600000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,90699a02-b743-48f4-a99b-40a7252e2255,Smoker,DISEASE,ab90d057-90db-46fe-b8da-1ccd2268023e,Asthma,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pubmed/10807819,78fea34d-177e-4304-b9b2-bd2ed5f85731,,2019-12-23 11:20:00.961723+00:00,,,,,,,,2.100000000000000
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,4e8cca54-4fbd-4973-a30d-04da9723055e,Autoimmune disease,DISEASE,0cc18a87-12e9-4a39-b156-05a598d3c398,Temporal arteritis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,ee126177-c6e9-43fb-936e-0d3a11bd4c4b,Aneesha Bakshi,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,1daca21b-a74f-43e9-9e6e-4bc469eaff93,Sleeping without a bed net,DISEASE,ed707d9a-327c-4a35-86a1-e04d4c72aa6e,Lymphatic filariasis,COMPLETED,CLINICAL_JUDGMENT,n/a,a703554c-67e2-4528-8b43-fcadd692b3cc,Martin Ndahiro Hakorimana,2021-03-02 17:35:59.751802+00:00,100,85,0.850000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,9cc50283-8485-4404-bdc9-b10e1d00616c,FH: Rheumatoid arthritis,DISEASE,9a1bd61d-880c-4d0b-84d4-92e23fb21eb0,Sjögren's syndrome,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,dddebc85-a34f-4ee2-896f-6768997651bc,,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,c9552c47-10cd-4767-8ad3-3534aeff3f79,Exposure to indoor air pollution,DISEASE,7b94b3bf-62c0-44a5-b221-3cc97d2b8e09,Cataract,COMPLETED,CLINICAL_JUDGMENT,n/a,ab3e9c95-5c45-419a-9901-ba2a5a6269df,Jean Val,2020-01-07 09:43:02.191912+00:00,100000,20000,0.200000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5bff05cb-e08c-481e-ab65-69d59a57a682,Obesity,DISEASE,1c0048b5-fcbc-4e39-a22d-9ce73f7d0542,Chronic hepatic failure,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4008146/,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,2020-01-07 09:44:02.012958+00:00,100000,30000,0.300000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,cffcd9d0-5155-4a3b-bf10-f53becf7bcaf,Combined oral contraceptive - use,DISEASE,d0542984-7a52-4da5-b31f-c6847c2efe0c,Inflammation of cervix,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,f954cde2-da65-44a2-a8a8-2de6fbb35fe4,H/O: heart failure,DISEASE,fc60af58-17aa-4e82-b282-c41f3c3c1cae,Atrial fibrillation and flutter,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,35000,0.350000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,fabf6998-ac43-4b0e-8b79-6858d61d331c,Sheath contraception,DISEASE,c6dfd8a2-9898-4f10-b30c-f87ad4a1ea04,Ectopic pregnancy,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,8b40b223-4510-40c9-8f5b-c5805624ed32,Janie Baxter,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,562ae54a-210a-4090-9c27-0a8439768c3d,History of psychotic disorder,DISEASE,ff060345-10fd-440b-a880-a4d09c433f74,Depressive disorder,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,655f5b4a-cbe3-4bfd-875d-6dfed19e8f21,Daniel Mullarkey,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5fd94a1a-c23a-4d6b-90b9-88f4e774da8b,FH: premature coronary heart disease,DISEASE,926b83fe-c835-4009-8cbc-09f96fd2764c,Stable angina,COMPLETED,CLINICAL_JUDGMENT,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2019-12-23 11:20:00.961723+00:00,100000,10000,0.100000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,79343c3b-caaf-4d5c-8ea2-37fcf43ed59d,Transient cerebral ischemia,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,8b40b223-4510-40c9-8f5b-c5805624ed32,Janie Baxter,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,32d450e5-208c-4df1-b718-3b4de958747f,H/O: meningitis,DISEASE,ee2f14f3-756b-4011-96df-fec6e1c84a9e,Generalized-onset seizures,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,e1d81bcf-2fc2-40d0-bb5a-168c771808d6,Recent history of eye surgery,DISEASE,9e7c572e-9b33-4085-af55-f484dca5c47f,Uveitis,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pubmed/23697858,78fea34d-177e-4304-b9b2-bd2ed5f85731,,2019-12-23 11:20:00.961723+00:00,,,,100000,239,0.002400000000000,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ef27b883-aedc-43c9-a197-b58f918ab4f2,History of gastroesophageal reflux disease,DISEASE,762d2daf-b533-43f0-b247-a2dd76a3fd99,Peptic ulcer,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,c9552c47-10cd-4767-8ad3-3534aeff3f79,Exposure to indoor air pollution,DISEASE,9168f406-6e55-4f21-87c6-abcd36ed7bdb,Chronic obstructive lung disease,COMPLETED,CLINICAL_JUDGMENT,n/a,ab3e9c95-5c45-419a-9901-ba2a5a6269df,Jean Val,2020-01-07 09:43:02.191912+00:00,100000,67000,0.670000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,960f78be-f3de-41cb-9bc8-de9332741acf,Contaminated food intake,DISEASE,aa26a4ea-3d20-4bd1-a43d-22ef3910ac3e,Gastroenteritis,COMPLETED,CLINICAL_JUDGMENT,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,2019-12-23 11:20:00.961723+00:00,100000,93000,0.930000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,cffcd9d0-5155-4a3b-bf10-f53becf7bcaf,Combined oral contraceptive - use,DISEASE,c45160d0-7d68-4632-9692-23867dec9eff,Cervical ectropion,COMPLETED,CLINICAL_JUDGMENT,n/a,3683184e-5bcf-4197-a54a-5a2b38f9932b,Dr Susan Brennan,2019-12-23 11:20:00.961723+00:00,100000,50000,0.500000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,90699a02-b743-48f4-a99b-40a7252e2255,Smoker,DISEASE,98f6bd0a-4dff-4dc3-925f-8a228aa20adf,Osteomalacia,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,48091fe5-42bd-43ca-aa48-1b3b7b5d4199,Excessive dietary intake of fat,DISEASE,c0309b25-a581-4bc6-8921-e6872fa49423,Malignant neoplasm of female breast,COMPLETED,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,2020-01-21 23:16:58.227759+00:00,100000,3000,0.030000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,c63141d3-def0-4994-b042-9e97c0e86adb,History of spinal cord injury,DISEASE,5e8eaebf-4a33-4702-87f0-c20a5c80bc90,Constipation - functional,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,c9552c47-10cd-4767-8ad3-3534aeff3f79,Exposure to indoor air pollution,DISEASE,21c7bd5c-9152-4f84-bc0d-2135e7775889,Allergic conjunctivitis,COMPLETED,CLINICAL_JUDGMENT,n/a,9c3d1ab5-00f7-4f8e-8402-a350427f21da,Dwi Savitrie,2020-01-07 09:43:02.191912+00:00,100000,55000,0.550000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,4e8cca54-4fbd-4973-a30d-04da9723055e,Autoimmune disease,DISEASE,cde6a457-dd7e-4919-a1b9-9b2e3fd1ad96,Premature ovarian failure,COMPLETED,CLINICAL_JUDGMENT,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2019-12-23 11:20:00.961723+00:00,100000,35000,0.350000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,6c69158d-3ee5-4ee7-b1f5-d08ae4852f39,Injury of head,DISEASE,dc92b14b-08c0-4677-87ad-09e33cea06b9,Viral meningitis,COMPLETED,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,2019-12-23 11:20:00.961723+00:00,100000,2000,0.020000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,27d1af0f-7178-4600-a7f1-1c2027c9872b,Family history of Hodgkin's disease,DISEASE,463a7823-1b69-466e-bd6d-3f7af6a712df,Hodgkin's lymphoma,COMPLETED,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,2020-01-21 23:15:28.379439+00:00,100000,60000,0.600000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,74189f81-1a5d-481c-b2e3-7bdf42fd7814,Alcohol intake above recommended limits (>14 units/week),DISEASE,5e2a945e-c836-4c5c-9a0e-77f94cd953b3,Mallory-Weiss syndrome,COMPLETED,SOURCE,http://bestpractice.bmj.com/best-practice/monograph/1145/diagnosis/history-and-examination.html,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,2019-12-23 11:20:00.961723+00:00,100000,60000,0.600000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5bff05cb-e08c-481e-ab65-69d59a57a682,Obesity,DISEASE,c25dae58-a33f-4357-8345-e445d3e00963,Incarcerated femoral hernia,COMPLETED,CLINICAL_JUDGMENT,n/a,ffa09e79-e8f7-4e34-bf38-f177c444264f,Devora Lee Vinick,2019-12-23 11:20:00.961723+00:00,100000,60000,0.600000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,562ae54a-210a-4090-9c27-0a8439768c3d,History of psychotic disorder,DISEASE,bfd3c2cf-26eb-4253-8ad0-7945217c6988,Psychotic disorder,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-03-31 16:57:33.373563+00:00,100000,65000,0.650000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,9116abe6-547f-4f6c-9cc0-52d5ee4b7a29,Sexually active in last six months,DISEASE,f96f1326-a5cf-47f6-8bb3-f44d47bffb12,Genital herpes simplex (female),COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,8b40b223-4510-40c9-8f5b-c5805624ed32,Janie Baxter,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,cfcc20f5-898b-4c28-9223-60dc03f94a53,Poor glycemic control,DISEASE,1d964a6c-3a33-4a2b-8c96-54d8096016c7,Mastitis,COMPLETED,CLINICAL_JUDGMENT,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2019-12-23 11:20:00.961723+00:00,100000,3000,0.030000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,54128dad-91af-449c-a6d5-d6f7eb093ced,Malignant neoplasm of oesophagus,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2020-01-21 23:15:48.316808+00:00,100000,65000,0.650000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,9976610e-0629-4d79-b708-3ebd79f0bb7c,Repetitive routines,DISEASE,7bf82cd8-5948-48fd-a287-96f234c1489a,Extensor tenosynovitis of thumb,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,8b40b223-4510-40c9-8f5b-c5805624ed32,Janie Baxter,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,3587ebc3-1357-4089-8a25-a20f22eb2578,Current long-term corticosteroid therapy,DISEASE,877df43d-80a3-4456-b959-da1af376937e,Osteoporosis,COMPLETED,CLINICAL_JUDGMENT,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,2019-12-23 11:20:00.961723+00:00,100000,15000,0.150000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,376338c5-af7a-4e0c-8860-51d695529f68,Motor vehicle traffic accident,DISEASE,7d3b735d-2118-4ce8-b6e9-04c65870eccc,Subdural haemorrhage,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,655f5b4a-cbe3-4bfd-875d-6dfed19e8f21,Daniel Mullarkey,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,90699a02-b743-48f4-a99b-40a7252e2255,Smoker,DISEASE,836f6766-fb71-4794-8db6-357c001ac9fb,Malignant neoplasm of ovary,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3818570/,ffa09e79-e8f7-4e34-bf38-f177c444264f,Devora Lee Vinick,2020-01-21 23:16:22.273373+00:00,,,,,,,,1.360000000000000
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,917cf7de-63be-48f3-bf44-809d7953dbd8,History of coronary artery disease,DISEASE,3d590154-ac88-45aa-b488-3f8a4df0814c,Ischemic stroke,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,e124cdcd-3a75-4058-afc5-85201e092150,Condom and additional contraceptive use (female),DISEASE,0f7cd43e-3c9f-42f7-b0a3-e3d6c3b2c975,Chronic pelvic pain of female,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,8b40b223-4510-40c9-8f5b-c5805624ed32,Janie Baxter,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,560ab39a-8050-4f09-ab55-5ceb4973f52b,H/O: osteoarthritis,DISEASE,1d853475-5eb9-44f0-b80f-330aff865bc8,Osteoarthritis of base of thumb,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,dddebc85-a34f-4ee2-896f-6768997651bc,,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,e43db90b-f1fc-4b11-833d-7065a6cd95d2,Lifting heavy objects,DISEASE,a3c5bc2d-913a-4b6e-8961-f7ea75422df1,Mechanical low back pain,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,100000,10000,0.100000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,7a645c1e-fac7-43c1-800e-4b9f48b76d3c,Acute myocardial infarction,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,100000,25000,0.250000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,6649a2bb-6445-42d4-989e-5b0ccd648f57,FH: neoplasm of cervix,DISEASE,4cae1420-f9df-4c24-a4a7-1e4ef94ce2de,Malignant neoplasm of cervix,COMPLETED,SOURCE,http://onlinelibrary.wiley.com/doi/10.1002/ijc.23265/full,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,2020-01-21 23:15:34.673000+00:00,,,,,,,1.750000000000000,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,74189f81-1a5d-481c-b2e3-7bdf42fd7814,Alcohol intake above recommended limits (>14 units/week),DISEASE,4efd64f8-f9d9-4375-bac7-aa468b228b7e,Hypoglycaemic episode,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,ee126177-c6e9-43fb-936e-0d3a11bd4c4b,Aneesha Bakshi,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,fb8b0903-9957-44fa-8382-ec16fbe4b46a,History of passive smoking,DISEASE,c0309b25-a581-4bc6-8921-e6872fa49423,Malignant neoplasm of female breast,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,1c55853c-8f86-4e6d-8a98-59ca5e2f66c2,Dr Samira Hassan,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,feeb512f-5509-47fb-80d6-9c0cdd42092a,Dental caries,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5bff05cb-e08c-481e-ab65-69d59a57a682,Obesity,DISEASE,9eaf6b3e-1745-4fa5-9bf1-fac39905c069,Gastroesophageal reflux disease,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,70000,0.700000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,3448e439-2933-4590-9aee-e50a645dbc26,Overactive Bladder,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,dddebc85-a34f-4ee2-896f-6768997651bc,,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,662bc8b1-a893-4f4f-a820-130a6f36bea0,History of receptive anal penetration,DISEASE,ee1c73c3-a831-487b-bd84-68334e343731,Human immunodeficiency virus infection,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,100000,30000,0.300000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,b5baed97-bcbc-415c-a6e9-f5b4e0e595df,H/O: blood transfusion,DISEASE,3c6a6b91-78dc-4f4b-af72-75087518dc2f,Hepatitis B,COMPLETED,SOURCE,http://www.transfusionguidelines.org/transfusion-handbook/5-adverse-effects-of-transfusion/5-3-infectious-hazards-of-transfusion,ffa09e79-e8f7-4e34-bf38-f177c444264f,Devora Lee Vinick,2019-12-23 11:20:00.961723+00:00,,,,100000,812,0.008125000000000,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5bff05cb-e08c-481e-ab65-69d59a57a682,Obesity,DISEASE,dce71202-9da7-45e0-ac3b-85168ab57c67,Obstructive sleep apnea syndrome,COMPLETED,CLINICAL_JUDGMENT,n/a,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,2019-12-23 11:20:00.961723+00:00,100000,85000,0.850000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,54128dad-91af-449c-a6d5-d6f7eb093ced,Malignant neoplasm of oesophagus,COMPLETED,CLINICAL_JUDGMENT,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,2020-01-21 23:15:48.316808+00:00,100000,60000,0.600000000000000,,,,,
